earth_x,earth_y,earth_z,sun_x,sun_y,sun_z,kinetic_energy,potential_energy,total_energy,angular_momentum_x,angular_momentum_y,angular_momentum_z,center_of_mass_x,center_of_mass_y,center_of_mass_z
0.021522132623789,0.999839649136358,0.000000000000000,0.000002938369036,0.000001649965076,0.000000000000000,0.000059268600077,-0.000118545443499,-0.000059276843422,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004652469571,0.000000000000000
0.004309999085584,1.000063197517641,0.000000000000000,0.000002990057073,0.000001700988022,0.000000000000000,0.000059268455076,-0.000118545298487,-0.000059276843411,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004704163677,0.000000000000000
-0.012903410472929,0.999990461685975,0.000000000000000,0.000003041748942,0.000001752900709,0.000000000000000,0.000059268310065,-0.000118545153465,-0.000059276843401,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004755857784,0.000000000000000
-0.030112996302584,0.999621464293185,0.000000000000000,0.000003093429328,0.000001805703070,0.000000000000000,0.000059268165087,-0.000118545008477,-0.000059276843390,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004807551890,0.000000000000000
-0.047313659824474,0.998956315762535,0.000000000000000,0.000003145082920,0.000001859394772,0.000000000000000,0.000059268020184,-0.000118544863564,-0.000059276843379,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004859245996,0.000000000000000
-0.064500305140436,0.997995214254723,0.000000000000000,0.000003196694416,0.000001913975222,0.000000000000000,0.000059267875401,-0.000118544718769,-0.000059276843368,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004910940103,0.000000000000000
-0.081667840542696,0.996738445607893,0.000000000000000,0.000003248248525,0.000001969443560,0.000000000000000,0.000059267730779,-0.000118544574137,-0.000059276843358,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004962634209,0.000000000000000
-0.098811180022225,0.995186383251664,0.000000000000000,0.000003299729974,0.000002025798665,0.000000000000000,0.000059267586362,-0.000118544429709,-0.000059276843347,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005014328315,0.000000000000000
-0.115925244775369,0.993339488095225,0.000000000000000,0.000003351123510,0.000002083039152,0.000000000000000,0.000059267442192,-0.000118544285528,-0.000059276843336,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005066022422,0.000000000000000
-0.133004964708296,0.991198308389514,0.000000000000000,0.000003402413909,0.000002141163377,0.000000000000000,0.000059267298311,-0.000118544141637,-0.000059276843326,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005117716528,0.000000000000000
-0.150045279938818,0.988763479563532,0.000000000000000,0.000003453585976,0.000002200169429,0.000000000000000,0.000059267154764,-0.000118543998079,-0.000059276843315,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005169410634,0.000000000000000
-0.167041142295150,0.986035724034835,0.000000000000000,0.000003504624550,0.000002260055141,0.000000000000000,0.000059267011592,-0.000118543854896,-0.000059276843305,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005221104741,0.000000000000000
-0.183987516811148,0.983015850994274,0.000000000000000,0.000003555514513,0.000002320818081,0.000000000000000,0.000059266868837,-0.000118543712131,-0.000059276843294,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005272798847,0.000000000000000
-0.200879383217605,0.979704756165032,0.000000000000000,0.000003606240788,0.000002382455560,0.000000000000000,0.000059266726542,-0.000118543569826,-0.000059276843283,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000005324492954,0.000000000000000
